tab_code,表章項目,cat01_code,男女別,cat02_code,人口,cat03_code,年齢5歳階級,area_code,全国,time_code,時間軸（月）,unit,value,annotation
1,人口,0,男女計,1,総人口,1001,0～4歳,0,全国,2021000606,2021年6月,千人,4432,
1,人口,0,男女計,1,総人口,1001,0～4歳,0,全国,2021000707,2021年7月,千人,4421,
1,人口,0,男女計,1,総人口,1001,0～4歳,0,全国,2021000808,2021年8月,千人,4411,
1,人口,0,男女計,1,総人口,1001,0～4歳,0,全国,2021000909,2021年9月,千人,4400,
1,人口,0,男女計,1,総人口,1001,0～4歳,0,全国,2021001010,2021年10月,千人,4389,
1,人口,0,男女計,1,総人口,1001,0～4歳,0,全国,2021001111,2021年11月,千人,4378,
1,人口,0,男女計,1,総人口,1001,0～4歳,0,全国,2021001212,2021年12月,千人,4370,
1,人口,0,男女計,1,総人口,1001,0～4歳,0,全国,2022000101,2022年1月,千人,4359,
1,人口,0,男女計,1,総人口,1001,0～4歳,0,全国,2022000202,2022年2月,千人,4345,
1,人口,0,男女計,1,総人口,1001,0～4歳,0,全国,2022000303,2022年3月,千人,4332,
1,人口,0,男女計,1,総人口,1001,0～4歳,0,全国,2022000404,2022年4月,千人,4320,
1,人口,0,男女計,1,総人口,1001,0～4歳,0,全国,2022000505,2022年5月,千人,4308,
1,人口,0,男女計,1,総人口,1001,0～4歳,0,全国,2022000606,2022年6月,千人,4292,
1,人口,0,男女計,1,総人口,1001,0～4歳,0,全国,2022000707,2022年7月,千人,4281,
1,人口,0,男女計,1,総人口,1001,0～4歳,0,全国,2022000808,2022年8月,千人,4268,
1,人口,0,男女計,1,総人口,1001,0～4歳,0,全国,2022000909,2022年9月,千人,4256,
1,人口,0,男女計,1,総人口,1001,0～4歳,0,全国,2022001010,2022年10月,千人,4247,
1,人口,0,男女計,1,総人口,1001,0～4歳,0,全国,2022001111,2022年11月,千人,4236,
1,人口,0,男女計,1,総人口,1001,0～4歳,0,全国,2022001212,2022年12月,千人,4223,
1,人口,0,男女計,1,総人口,1001,0～4歳,0,全国,2023000101,2023年1月,千人,4210,
1,人口,0,男女計,1,総人口,1001,0～4歳,0,全国,2023000202,2023年2月,千人,4192,
1,人口,0,男女計,1,総人口,1001,0～4歳,0,全国,2023000303,2023年3月,千人,4181,
1,人口,0,男女計,1,総人口,1001,0～4歳,0,全国,2023000404,2023年4月,千人,4169,
1,人口,0,男女計,1,総人口,1001,0～4歳,0,全国,2023000505,2023年5月,千人,4154,
1,人口,0,男女計,1,総人口,1001,0～4歳,0,全国,2023000606,2023年6月,千人,4140,
1,人口,0,男女計,1,総人口,1001,0～4歳,0,全国,2023000707,2023年7月,千人,4129,
1,人口,0,男女計,1,総人口,1001,0～4歳,0,全国,2023000808,2023年8月,千人,4114,
1,人口,0,男女計,1,総人口,1001,0～4歳,0,全国,2023000909,2023年9月,千人,4100,
1,人口,0,男女計,1,総人口,1001,0～4歳,0,全国,2023001010,2023年10月,千人,4087,
1,人口,0,男女計,1,総人口,1002,5～9歳,0,全国,2020001010,2020年10月,千人,5114,
1,人口,0,男女計,1,総人口,1002,5～9歳,0,全国,2020001111,2020年11月,千人,5108,
1,人口,0,男女計,1,総人口,1002,5～9歳,0,全国,2020001212,2020年12月,千人,5100,
1,人口,0,男女計,1,総人口,1002,5～9歳,0,全国,2021000101,2021年1月,千人,5095,
1,人口,0,男女計,1,総人口,1002,5～9歳,0,全国,2021000202,2021年2月,千人,5087,
1,人口,0,男女計,1,総人口,1002,5～9歳,0,全国,2021000303,2021年3月,千人,5086,
1,人口,0,男女計,1,総人口,1002,5～9歳,0,全国,2021000404,2021年4月,千人,5080,
1,人口,0,男女計,1,総人口,1002,5～9歳,0,全国,2021000505,2021年5月,千人,5073,
1,人口,0,男女計,1,総人口,1002,5～9歳,0,全国,2021000606,2021年6月,千人,5067,
1,人口,0,男女計,1,総人口,1002,5～9歳,0,全国,2021000707,2021年7月,千人,5063,
1,人口,0,男女計,1,総人口,1002,5～9歳,0,全国,2021000808,2021年8月,千人,5056,
1,人口,0,男女計,1,総人口,1002,5～9歳,0,全国,2021000909,2021年9月,千人,5046,
1,人口,0,男女計,1,総人口,1002,5～9歳,0,全国,2021001010,2021年10月,千人,5038,
1,人口,0,男女計,1,総人口,1002,5～9歳,0,全国,2021001111,2021年11月,千人,5031,
1,人口,0,男女計,1,総人口,1002,5～9歳,0,全国,2021001212,2021年12月,千人,5024,
1,人口,0,男女計,1,総人口,1002,5～9歳,0,全国,2022000101,2022年1月,千人,5018,
1,人口,0,男女計,1,総人口,1002,5～9歳,0,全国,2022000202,2022年2月,千人,5008,
1,人口,0,男女計,1,総人口,1002,5～9歳,0,全国,2022000303,2022年3月,千人,4998,
1,人口,0,男女計,1,総人口,1002,5～9歳,0,全国,2022000404,2022年4月,千人,4995,
1,人口,0,男女計,1,総人口,1002,5～9歳,0,全国,2022000505,2022年5月,千人,4988,
1,人口,0,男女計,1,総人口,1002,5～9歳,0,全国,2022000606,2022年6月,千人,4983,
1,人口,0,男女計,1,総人口,1002,5～9歳,0,全国,2022000707,2022年7月,千人,4984,
1,人口,0,男女計,1,総人口,1002,5～9歳,0,全国,2022000808,2022年8月,千人,4972,
1,人口,0,男女計,1,総人口,1002,5～9歳,0,全国,2022000909,2022年9月,千人,4956,
1,人口,0,男女計,1,総人口,1002,5～9歳,0,全国,2022001010,2022年10月,千人,4948,
1,人口,0,男女計,1,総人口,1002,5～9歳,0,全国,2022001111,2022年11月,千人,4937,
1,人口,0,男女計,1,総人口,1002,5～9歳,0,全国,2022001212,2022年12月,千人,4929,
1,人口,0,男女計,1,総人口,1002,5～9歳,0,全国,2023000101,2023年1月,千人,4925,
1,人口,0,男女計,1,総人口,1002,5～9歳,0,全国,2023000202,2023年2月,千人,4914,
1,人口,0,男女計,1,総人口,1002,5～9歳,0,全国,2023000303,2023年3月,千人,4906,
1,人口,0,男女計,1,総人口,1002,5～9歳,0,全国,2023000404,2023年4月,千人,4900,
1,人口,0,男女計,1,総人口,1002,5～9歳,0,全国,2023000505,2023年5月,千人,4889,
1,人口,0,男女計,1,総人口,1002,5～9歳,0,全国,2023000606,2023年6月,千人,4885,
1,人口,0,男女計,1,総人口,1002,5～9歳,0,全国,2023000707,2023年7月,千人,4886,
1,人口,0,男女計,1,総人口,1002,5～9歳,0,全国,2023000808,2023年8月,千人,4867,
1,人口,0,男女計,1,総人口,1002,5～9歳,0,全国,2023000909,2023年9月,千人,4851,
1,人口,0,男女計,1,総人口,1002,5～9歳,0,全国,2023001010,2023年10月,千人,4838,
1,人口,0,男女計,1,総人口,1003,10～14歳,0,全国,2020001010,2020年10月,千人,5376,
1,人口,0,男女計,1,総人口,1003,10～14歳,0,全国,2020001111,2020年11月,千人,5377,
1,人口,0,男女計,1,総人口,1003,10～14歳,0,全国,2020001212,2020年12月,千人,5382,
1,人口,0,男女計,1,総人口,1003,10～14歳,0,全国,2021000101,2021年1月,千人,5385,
1,人口,0,男女計,1,総人口,1003,10～14歳,0,全国,2021000202,2021年2月,千人,5382,
1,人口,0,男女計,1,総人口,1003,10～14歳,0,全国,2021000303,2021年3月,千人,5377,
1,人口,0,男女計,1,総人口,1003,10～14歳,0,全国,2021000404,2021年4月,千人,5375,
1,人口,0,男女計,1,総人口,1003,10～14歳,0,全国,2021000505,2021年5月,千人,5372,
1,人口,0,男女計,1,総人口,1003,10～14歳,0,全国,2021000606,2021年6月,千人,5366,
1,人口,0,男女計,1,総人口,1003,10～14歳,0,全国,2021000707,2021年7月,千人,5365,
1,人口,0,男女計,1,総人口,1003,10～14歳,0,全国,2021000808,2021年8月,千人,5363,
1,人口,0,男女計,1,総人口,1003,10～14歳,0,全国,2021000909,2021年9月,千人,5358,
1,人口,0,男女計,1,総人口,1003,10～14歳,0,全国,2021001010,2021年10月,千人,5357,
1,人口,0,男女計,1,総人口,1003,10～14歳,0,全国,2021001111,2021年11月,千人,5353,
1,人口,0,男女計,1,総人口,1003,10～14歳,0,全国,2021001212,2021年12月,千人,5348,
1,人口,0,男女計,1,総人口,1003,10～14歳,0,全国,2022000101,2022年1月,千人,5342,
1,人口,0,男女計,1,総人口,1003,10～14歳,0,全国,2022000202,2022年2月,千人,5337,
1,人口,0,男女計,1,総人口,1003,10～14歳,0,全国,2022000303,2022年3月,千人,5337,
1,人口,0,男女計,1,総人口,1003,10～14歳,0,全国,2022000404,2022年4月,千人,5334,
1,人口,0,男女計,1,総人口,1003,10～14歳,0,全国,2022000505,2022年5月,千人,5327,
1,人口,0,男女計,1,総人口,1003,10～14歳,0,全国,2022000606,2022年6月,千人,5322,
1,人口,0,男女計,1,総人口,1003,10～14歳,0,全国,2022000707,2022年7月,千人,5325,
1,人口,0,男女計,1,総人口,1003,10～14歳,0,全国,2022000808,2022年8月,千人,5322,
1,人口,0,男女計,1,総人口,1003,10～14歳,0,全国,2022000909,2022年9月,千人,5311,
1,人口,0,男女計,1,総人口,1003,10～14歳,0,全国,2022001010,2022年10月,千人,5308,
1,人口,0,男女計,1,総人口,1003,10～14歳,0,全国,2022001111,2022年11月,千人,5301,
1,人口,0,男女計,1,総人口,1003,10～14歳,0,全国,2022001212,2022年12月,千人,5297,
1,人口,0,男女計,1,総人口,1003,10～14歳,0,全国,2023000101,2023年1月,千人,5298,
1,人口,0,男女計,1,総人口,1003,10～14歳,0,全国,2023000202,2023年2月,千人,5289,
1,人口,0,男女計,1,総人口,1003,10～14歳,0,全国,2023000303,2023年3月,千人,5280,
1,人口,0,男女計,1,総人口,1003,10～14歳,0,全国,2023000404,2023年4月,千人,5277,
1,人口,0,男女計,1,総人口,1003,10～14歳,0,全国,2023000505,2023年5月,千人,5268,
1,人口,0,男女計,1,総人口,1003,10～14歳,0,全国,2023000606,2023年6月,千人,5264,
1,人口,0,男女計,1,総人口,1003,10～14歳,0,全国,2023000707,2023年7月,千人,5266,
1,人口,0,男女計,1,総人口,1003,10～14歳,0,全国,2023000808,2023年8月,千人,5259,
1,人口,0,男女計,1,総人口,1003,10～14歳,0,全国,2023000909,2023年9月,千人,5252,
1,人口,0,男女計,1,総人口,1003,10～14歳,0,全国,2023001010,2023年10月,千人,5248,
1,人口,0,男女計,1,総人口,1004,15～19歳,0,全国,2020001010,2020年10月,千人,5706,
1,人口,0,男女計,1,総人口,1004,15～19歳,0,全国,2020001111,2020年11月,千人,5695,
1,人口,0,男女計,1,総人口,1004,15～19歳,0,全国,2020001212,2020年12月,千人,5690,
1,人口,0,男女計,1,総人口,1004,15～19歳,0,全国,2021000101,2021年1月,千人,5684,
1,人口,0,男女計,1,総人口,1004,15～19歳,0,全国,2021000202,2021年2月,千人,5676,
1,人口,0,男女計,1,総人口,1004,15～19歳,0,全国,2021000303,2021年3月,千人,5667,
1,人口,0,男女計,1,総人口,1004,15～19歳,0,全国,2021000404,2021年4月,千人,5660,
1,人口,0,男女計,1,総人口,1004,15～19歳,0,全国,2021000505,2021年5月,千人,5650,
1,人口,0,男女計,1,総人口,1004,15～19歳,0,全国,2021000606,2021年6月,千人,5641,
1,人口,0,男女計,1,総人口,1004,15～19歳,0,全国,2021000707,2021年7月,千人,5635,
1,人口,0,男女計,1,総人口,1004,15～19歳,0,全国,2021000808,2021年8月,千人,5624,
1,人口,0,男女計,1,総人口,1004,15～19歳,0,全国,2021000909,2021年9月,千人,5608,
1,人口,0,男女計,1,総人口,1004,15～19歳,0,全国,2021001010,2021年10月,千人,5580,
1,人口,0,男女計,1,総人口,1004,15～19歳,0,全国,2021001111,2021年11月,千人,5568,
1,人口,0,男女計,1,総人口,1004,15～19歳,0,全国,2021001212,2021年12月,千人,5562,
1,人口,0,男女計,1,総人口,1004,15～19歳,0,全国,2022000101,2022年1月,千人,5561,
1,人口,0,男女計,1,総人口,1004,15～19歳,0,全国,2022000202,2022年2月,千人,5550,
1,人口,0,男女計,1,総人口,1004,15～19歳,0,全国,2022000303,2022年3月,千人,5541,
1,人口,0,男女計,1,総人口,1004,15～19歳,0,全国,2022000404,2022年4月,千人,5538,
1,人口,0,男女計,1,総人口,1004,15～19歳,0,全国,2022000505,2022年5月,千人,5540,
1,人口,0,男女計,1,総人口,1004,15～19歳,0,全国,2022000606,2022年6月,千人,5543,
1,人口,0,男女計,1,総人口,1004,15～19歳,0,全国,2022000707,2022年7月,千人,5548,
1,人口,0,男女計,1,総人口,1004,15～19歳,0,全国,2022000808,2022年8月,千人,5543,
1,人口,0,男女計,1,総人口,1004,15～19歳,0,全国,2022000909,2022年9月,千人,5528,
1,人口,0,男女計,1,総人口,1004,15～19歳,0,全国,2022001010,2022年10月,千人,5512,
1,人口,0,男女計,1,総人口,1004,15～19歳,0,全国,2022001111,2022年11月,千人,5514,
1,人口,0,男女計,1,総人口,1004,15～19歳,0,全国,2022001212,2022年12月,千人,5516,
1,人口,0,男女計,1,総人口,1004,15～19歳,0,全国,2023000101,2023年1月,千人,5518,
1,人口,0,男女計,1,総人口,1004,15～19歳,0,全国,2023000202,2023年2月,千人,5509,
1,人口,0,男女計,1,総人口,1004,15～19歳,0,全国,2023000303,2023年3月,千人,5507,
1,人口,0,男女計,1,総人口,1004,15～19歳,0,全国,2023000404,2023年4月,千人,5508,
1,人口,0,男女計,1,総人口,1004,15～19歳,0,全国,2023000505,2023年5月,千人,5516,
1,人口,0,男女計,1,総人口,1004,15～19歳,0,全国,2023000606,2023年6月,千人,5516,
1,人口,0,男女計,1,総人口,1004,15～19歳,0,全国,2023000707,2023年7月,千人,5520,
1,人口,0,男女計,1,総人口,1004,15～19歳,0,全国,2023000808,2023年8月,千人,5515,
1,人口,0,男女計,1,総人口,1004,15～19歳,0,全国,2023000909,2023年9月,千人,5505,
1,人口,0,男女計,1,総人口,1004,15～19歳,0,全国,2023001010,2023年10月,千人,5494,
1,人口,0,男女計,1,総人口,1005,20～24歳,0,全国,2020001010,2020年10月,千人,6320,
1,人口,0,男女計,1,総人口,1005,20～24歳,0,全国,2020001111,2020年11月,千人,6323,
1,人口,0,男女計,1,総人口,1005,20～24歳,0,全国,2020001212,2020年12月,千人,6336,
1,人口,0,男女計,1,総人口,1005,20～24歳,0,全国,2021000101,2021年1月,千人,6349,
1,人口,0,男女計,1,総人口,1005,20～24歳,0,全国,2021000202,2021年2月,千人,6351,
1,人口,0,男女計,1,総人口,1005,20～24歳,0,全国,2021000303,2021年3月,千人,6338,
1,人口,0,男女計,1,総人口,1005,20～24歳,0,全国,2021000404,2021年4月,千人,6330,
1,人口,0,男女計,1,総人口,1005,20～24歳,0,全国,2021000505,2021年5月,千人,6315,
1,人口,0,男女計,1,総人口,1005,20～24歳,0,全国,2021000606,2021年6月,千人,6305,
1,人口,0,男女計,1,総人口,1005,20～24歳,0,全国,2021000707,2021年7月,千人,6294,
1,人口,0,男女計,1,総人口,1005,20～24歳,0,全国,2021000808,2021年8月,千人,6279,
1,人口,0,男女計,1,総人口,1005,20～24歳,0,全国,2021000909,2021年9月,千人,6262,
1,人口,0,男女計,1,総人口,1005,20～24歳,0,全国,2021001010,2021年10月,千人,6263,
1,人口,0,男女計,1,総人口,1005,20～24歳,0,全国,2021001111,2021年11月,千人,6254,
1,人口,0,男女計,1,総人口,1005,20～24歳,0,全国,2021001212,2021年12月,千人,6245,
1,人口,0,男女計,1,総人口,1005,20～24歳,0,全国,2022000101,2022年1月,千人,6235,
1,人口,0,男女計,1,総人口,1005,20～24歳,0,全国,2022000202,2022年2月,千人,6218,
1,人口,0,男女計,1,総人口,1005,20～24歳,0,全国,2022000303,2022年3月,千人,6208,
1,人口,0,男女計,1,総人口,1005,20～24歳,0,全国,2022000404,2022年4月,千人,6212,
1,人口,0,男女計,1,総人口,1005,20～24歳,0,全国,2022000505,2022年5月,千人,6244,
1,人口,0,男女計,1,総人口,1005,20～24歳,0,全国,2022000606,2022年6月,千人,6269,
1,人口,0,男女計,1,総人口,1005,20～24歳,0,全国,2022000707,2022年7月,千人,6275,
1,人口,0,男女計,1,総人口,1005,20～24歳,0,全国,2022000808,2022年8月,千人,6270,
1,人口,0,男女計,1,総人口,1005,20～24歳,0,全国,2022000909,2022年9月,千人,6249,
1,人口,0,男女計,1,総人口,1005,20～24歳,0,全国,2022001010,2022年10月,千人,6263,
1,人口,0,男女計,1,総人口,1005,20～24歳,0,全国,2022001111,2022年11月,千人,6266,
1,人口,0,男女計,1,総人口,1005,20～24歳,0,全国,2022001212,2022年12月,千人,6266,
1,人口,0,男女計,1,総人口,1005,20～24歳,0,全国,2023000101,2023年1月,千人,6259,
1,人口,0,男女計,1,総人口,1005,20～24歳,0,全国,2023000202,2023年2月,千人,6245,
1,人口,0,男女計,1,総人口,1005,20～24歳,0,全国,2023000303,2023年3月,千人,6229,
1,人口,0,男女計,1,総人口,1005,20～24歳,0,全国,2023000404,2023年4月,千人,6239,
1,人口,0,男女計,1,総人口,1005,20～24歳,0,全国,2023000505,2023年5月,千人,6247,
1,人口,0,男女計,1,総人口,1005,20～24歳,0,全国,2023000606,2023年6月,千人,6256,
1,人口,0,男女計,1,総人口,1005,20～24歳,0,全国,2023000707,2023年7月,千人,6255,
1,人口,0,男女計,1,総人口,1005,20～24歳,0,全国,2023000808,2023年8月,千人,6245,
1,人口,0,男女計,1,総人口,1005,20～24歳,0,全国,2023000909,2023年9月,千人,6210,
1,人口,0,男女計,1,総人口,1005,20～24歳,0,全国,2023001010,2023年10月,千人,6236,
1,人口,0,男女計,1,総人口,1006,25～29歳,0,全国,2020001010,2020年10月,千人,6384,
1,人口,0,男女計,1,総人口,1006,25～29歳,0,全国,2020001111,2020年11月,千人,6381,
1,人口,0,男女計,1,総人口,1006,25～29歳,0,全国,2020001212,2020年12月,千人,6384,
1,人口,0,男女計,1,総人口,1006,25～29歳,0,全国,2021000101,2021年1月,千人,6390,
1,人口,0,男女計,1,総人口,1006,25～29歳,0,全国,2021000202,2021年2月,千人,6393,
1,人口,0,男女計,1,総人口,1006,25～29歳,0,全国,2021000303,2021年3月,千人,6395,
1,人口,0,男女計,1,総人口,1006,25～29歳,0,全国,2021000404,2021年4月,千人,6388,
1,人口,0,男女計,1,総人口,1006,25～29歳,0,全国,2021000505,2021年5月,千人,6382,
1,人口,0,男女計,1,総人口,1006,25～29歳,0,全国,2021000606,2021年6月,千人,6382,
1,人口,0,男女計,1,総人口,1006,25～29歳,0,全国,2021000707,2021年7月,千人,6381,
1,人口,0,男女計,1,総人口,1006,25～29歳,0,全国,2021000808,2021年8月,千人,6380,
1,人口,0,男女計,1,総人口,1006,25～29歳,0,全国,2021000909,2021年9月,千人,6378,
1,人口,0,男女計,1,総人口,1006,25～29歳,0,全国,2021001010,2021年10月,千人,6379,
1,人口,0,男女計,1,総人口,1006,25～29歳,0,全国,2021001111,2021年11月,千人,6378,
1,人口,0,男女計,1,総人口,1006,25～29歳,0,全国,2021001212,2021年12月,千人,6375,
1,人口,0,男女計,1,総人口,1006,25～29歳,0,全国,2022000101,2022年1月,千人,6367,
1,人口,0,男女計,1,総人口,1006,25～29歳,0,全国,2022000202,2022年2月,千人,6363,
1,人口,0,男女計,1,総人口,1006,25～29歳,0,全国,2022000303,2022年3月,千人,6358,
1,人口,0,男女計,1,総人口,1006,25～29歳,0,全国,2022000404,2022年4月,千人,6363,
1,人口,0,男女計,1,総人口,1006,25～29歳,0,全国,2022000505,2022年5月,千人,6374,
1,人口,0,男女計,1,総人口,1006,25～29歳,0,全国,2022000606,2022年6月,千人,6397,
1,人口,0,男女計,1,総人口,1006,25～29歳,0,全国,2022000707,2022年7月,千人,6405,
1,人口,0,男女計,1,総人口,1006,25～29歳,0,全国,2022000808,2022年8月,千人,6405,
1,人口,0,男女計,1,総人口,1006,25～29歳,0,全国,2022000909,2022年9月,千人,6406,
1,人口,0,男女計,1,総人口,1006,25～29歳,0,全国,2022001010,2022年10月,千人,6412,
1,人口,0,男女計,1,総人口,1006,25～29歳,0,全国,2022001111,2022年11月,千人,6416,
1,人口,0,男女計,1,総人口,1006,25～29歳,0,全国,2022001212,2022年12月,千人,6420,
1,人口,0,男女計,1,総人口,1006,25～29歳,0,全国,2023000101,2023年1月,千人,6401,
1,人口,0,男女計,1,総人口,1006,25～29歳,0,全国,2023000202,2023年2月,千人,6405,
1,人口,0,男女計,1,総人口,1006,25～29歳,0,全国,2023000303,2023年3月,千人,6417,
1,人口,0,男女計,1,総人口,1006,25～29歳,0,全国,2023000404,2023年4月,千人,6428,
1,人口,0,男女計,1,総人口,1006,25～29歳,0,全国,2023000505,2023年5月,千人,6421,
1,人口,0,男女計,1,総人口,1006,25～29歳,0,全国,2023000606,2023年6月,千人,6445,
1,人口,0,男女計,1,総人口,1006,25～29歳,0,全国,2023000707,2023年7月,千人,6453,
1,人口,0,男女計,1,総人口,1006,25～29歳,0,全国,2023000808,2023年8月,千人,6458,
1,人口,0,男女計,1,総人口,1006,25～29歳,0,全国,2023000909,2023年9月,千人,6460,
1,人口,0,男女計,1,総人口,1006,25～29歳,0,全国,2023001010,2023年10月,千人,6479,
1,人口,0,男女計,1,総人口,1007,30～34歳,0,全国,2020001010,2020年10月,千人,6714,
1,人口,0,男女計,1,総人口,1007,30～34歳,0,全国,2020001111,2020年11月,千人,6696,
1,人口,0,男女計,1,総人口,1007,30～34歳,0,全国,2020001212,2020年12月,千人,6686,
1,人口,0,男女計,1,総人口,1007,30～34歳,0,全国,2021000101,2021年1月,千人,6676,
1,人口,0,男女計,1,総人口,1007,30～34歳,0,全国,2021000202,2021年2月,千人,6663,
1,人口,0,男女計,1,総人口,1007,30～34歳,0,全国,2021000303,2021年3月,千人,6650,
1,人口,0,男女計,1,総人口,1007,30～34歳,0,全国,2021000404,2021年4月,千人,6635,
1,人口,0,男女計,1,総人口,1007,30～34歳,0,全国,2021000505,2021年5月,千人,6620,
1,人口,0,男女計,1,総人口,1007,30～34歳,0,全国,2021000606,2021年6月,千人,6609,
1,人口,0,男女計,1,総人口,1007,30～34歳,0,全国,2021000707,2021年7月,千人,6595,
1,人口,0,男女計,1,総人口,1007,30～34歳,0,全国,2021000808,2021年8月,千人,6580,
1,人口,0,男女計,1,総人口,1007,30～34歳,0,全国,2021000909,2021年9月,千人,6568,
1,人口,0,男女計,1,総人口,1007,30～34歳,0,全国,2021001010,2021年10月,千人,6556,
1,人口,0,男女計,1,総人口,1007,30～34歳,0,全国,2021001111,2021年11月,千人,6543,
1,人口,0,男女計,1,総人口,1007,30～34歳,0,全国,2021001212,2021年12月,千人,6531,
1,人口,0,男女計,1,総人口,1007,30～34歳,0,全国,2022000101,2022年1月,千人,6518,
1,人口,0,男女計,1,総人口,1007,30～34歳,0,全国,2022000202,2022年2月,千人,6502,
1,人口,0,男女計,1,総人口,1007,30～34歳,0,全国,2022000303,2022年3月,千人,6494,
1,人口,0,男女計,1,総人口,1007,30～34歳,0,全国,2022000404,2022年4月,千人,6484,
1,人口,0,男女計,1,総人口,1007,30～34歳,0,全国,2022000505,2022年5月,千人,6477,
1,人口,0,男女計,1,総人口,1007,30～34歳,0,全国,2022000606,2022年6月,千人,6477,
1,人口,0,男女計,1,総人口,1007,30～34歳,0,全国,2022000707,2022年7月,千人,6470,
1,人口,0,男女計,1,総人口,1007,30～34歳,0,全国,2022000808,2022年8月,千人,6457,
1,人口,0,男女計,1,総人口,1007,30～34歳,0,全国,2022000909,2022年9月,千人,6448,
1,人口,0,男女計,1,総人口,1007,30～34歳,0,全国,2022001010,2022年10月,千人,6446,
1,人口,0,男女計,1,総人口,1007,30～34歳,0,全国,2022001111,2022年11月,千人,6441,
