tab_code,表章項目,cat01_code,男女別,cat02_code,人口,cat03_code,年齢5歳階級,area_code,全国,time_code,時間軸（月）,unit,value,annotation
1,人口,0,男女計,1,総人口,1000,総数,0,全国,2014001212,2014年12月,千人,127064,
1,人口,0,男女計,1,総人口,1000,総数,0,全国,2015000101,2015年1月,千人,127016,
1,人口,0,男女計,1,総人口,1000,総数,0,全国,2015000202,2015年2月,千人,126991,
1,人口,0,男女計,1,総人口,1000,総数,0,全国,2015000303,2015年3月,千人,126896,
1,人口,0,男女計,1,総人口,1000,総数,0,全国,2015000404,2015年4月,千人,126939,
1,人口,0,男女計,1,総人口,1000,総数,0,全国,2015000505,2015年5月,千人,126904,
1,人口,0,男女計,1,総人口,1000,総数,0,全国,2015000606,2015年6月,千人,126929,
1,人口,0,男女計,1,総人口,1000,総数,0,全国,2015000707,2015年7月,千人,126958,
1,人口,0,男女計,1,総人口,1000,総数,0,全国,2015000808,2015年8月,千人,126942,
1,人口,0,男女計,1,総人口,1000,総数,0,全国,2015000909,2015年9月,千人,126876,
1,人口,0,男女計,1,総人口,1001,0～4歳,0,全国,2010001010,2010年10月,千人,5308,
1,人口,0,男女計,1,総人口,1001,0～4歳,0,全国,2010001111,2010年11月,千人,5311,
1,人口,0,男女計,1,総人口,1001,0～4歳,0,全国,2010001212,2010年12月,千人,5316,
1,人口,0,男女計,1,総人口,1001,0～4歳,0,全国,2011000101,2011年1月,千人,5322,
1,人口,0,男女計,1,総人口,1001,0～4歳,0,全国,2011000202,2011年2月,千人,5320,
1,人口,0,男女計,1,総人口,1001,0～4歳,0,全国,2011000303,2011年3月,千人,5316,
1,人口,0,男女計,1,総人口,1001,0～4歳,0,全国,2011000404,2011年4月,千人,5300,
1,人口,0,男女計,1,総人口,1001,0～4歳,0,全国,2011000505,2011年5月,千人,5299,
1,人口,0,男女計,1,総人口,1001,0～4歳,0,全国,2011000606,2011年6月,千人,5299,
1,人口,0,男女計,1,総人口,1001,0～4歳,0,全国,2011000707,2011年7月,千人,5300,
1,人口,0,男女計,1,総人口,1001,0～4歳,0,全国,2011000808,2011年8月,千人,5301,
1,人口,0,男女計,1,総人口,1001,0～4歳,0,全国,2011000909,2011年9月,千人,5299,
1,人口,0,男女計,1,総人口,1001,0～4歳,0,全国,2011001010,2011年10月,千人,5303,
1,人口,0,男女計,1,総人口,1001,0～4歳,0,全国,2011001111,2011年11月,千人,5301,
1,人口,0,男女計,1,総人口,1001,0～4歳,0,全国,2011001212,2011年12月,千人,5298,
1,人口,0,男女計,1,総人口,1001,0～4歳,0,全国,2012000101,2012年1月,千人,5293,
1,人口,0,男女計,1,総人口,1001,0～4歳,0,全国,2012000202,2012年2月,千人,5288,
1,人口,0,男女計,1,総人口,1001,0～4歳,0,全国,2012000303,2012年3月,千人,5290,
1,人口,0,男女計,1,総人口,1001,0～4歳,0,全国,2012000404,2012年4月,千人,5289,
1,人口,0,男女計,1,総人口,1001,0～4歳,0,全国,2012000505,2012年5月,千人,5284,
1,人口,0,男女計,1,総人口,1001,0～4歳,0,全国,2012000606,2012年6月,千人,5281,
1,人口,0,男女計,1,総人口,1001,0～4歳,0,全国,2012000707,2012年7月,千人,5279,
1,人口,0,男女計,1,総人口,1001,0～4歳,0,全国,2012000808,2012年8月,千人,5278,
1,人口,0,男女計,1,総人口,1001,0～4歳,0,全国,2012000909,2012年9月,千人,5273,
1,人口,0,男女計,1,総人口,1001,0～4歳,0,全国,2012001010,2012年10月,千人,5273,
1,人口,0,男女計,1,総人口,1001,0～4歳,0,全国,2012001111,2012年11月,千人,5268,
1,人口,0,男女計,1,総人口,1001,0～4歳,0,全国,2012001212,2012年12月,千人,5266,
1,人口,0,男女計,1,総人口,1001,0～4歳,0,全国,2013000101,2013年1月,千人,5267,
1,人口,0,男女計,1,総人口,1001,0～4歳,0,全国,2013000202,2013年2月,千人,5260,
1,人口,0,男女計,1,総人口,1001,0～4歳,0,全国,2013000303,2013年3月,千人,5255,
1,人口,0,男女計,1,総人口,1001,0～4歳,0,全国,2013000404,2013年4月,千人,5253,
1,人口,0,男女計,1,総人口,1001,0～4歳,0,全国,2013000505,2013年5月,千人,5248,
1,人口,0,男女計,1,総人口,1001,0～4歳,0,全国,2013000606,2013年6月,千人,5246,
1,人口,0,男女計,1,総人口,1001,0～4歳,0,全国,2013000707,2013年7月,千人,5243,
1,人口,0,男女計,1,総人口,1001,0～4歳,0,全国,2013000808,2013年8月,千人,5243,
1,人口,0,男女計,1,総人口,1001,0～4歳,0,全国,2013000909,2013年9月,千人,5240,
1,人口,0,男女計,1,総人口,1001,0～4歳,0,全国,2013001010,2013年10月,千人,5239,
1,人口,0,男女計,1,総人口,1001,0～4歳,0,全国,2013001111,2013年11月,千人,5238,
1,人口,0,男女計,1,総人口,1001,0～4歳,0,全国,2013001212,2013年12月,千人,5237,
1,人口,0,男女計,1,総人口,1001,0～4歳,0,全国,2014000101,2014年1月,千人,5237,
1,人口,0,男女計,1,総人口,1001,0～4歳,0,全国,2014000202,2014年2月,千人,5229,
1,人口,0,男女計,1,総人口,1001,0～4歳,0,全国,2014000303,2014年3月,千人,5226,
1,人口,0,男女計,1,総人口,1001,0～4歳,0,全国,2014000404,2014年4月,千人,5223,
1,人口,0,男女計,1,総人口,1001,0～4歳,0,全国,2014000505,2014年5月,千人,5217,
1,人口,0,男女計,1,総人口,1001,0～4歳,0,全国,2014000606,2014年6月,千人,5217,
1,人口,0,男女計,1,総人口,1001,0～4歳,0,全国,2014000707,2014年7月,千人,5216,
1,人口,0,男女計,1,総人口,1001,0～4歳,0,全国,2014000808,2014年8月,千人,5215,
1,人口,0,男女計,1,総人口,1001,0～4歳,0,全国,2014000909,2014年9月,千人,5210,
1,人口,0,男女計,1,総人口,1001,0～4歳,0,全国,2014001010,2014年10月,千人,5213,
1,人口,0,男女計,1,総人口,1001,0～4歳,0,全国,2014001111,2014年11月,千人,5212,
1,人口,0,男女計,1,総人口,1001,0～4歳,0,全国,2014001212,2014年12月,千人,5209,
1,人口,0,男女計,1,総人口,1001,0～4歳,0,全国,2015000101,2015年1月,千人,5210,
1,人口,0,男女計,1,総人口,1001,0～4歳,0,全国,2015000202,2015年2月,千人,5206,
1,人口,0,男女計,1,総人口,1001,0～4歳,0,全国,2015000303,2015年3月,千人,5202,
1,人口,0,男女計,1,総人口,1001,0～4歳,0,全国,2015000404,2015年4月,千人,5204,
1,人口,0,男女計,1,総人口,1001,0～4歳,0,全国,2015000505,2015年5月,千人,5201,
1,人口,0,男女計,1,総人口,1001,0～4歳,0,全国,2015000606,2015年6月,千人,5202,
1,人口,0,男女計,1,総人口,1001,0～4歳,0,全国,2015000707,2015年7月,千人,5200,
1,人口,0,男女計,1,総人口,1001,0～4歳,0,全国,2015000808,2015年8月,千人,5200,
1,人口,0,男女計,1,総人口,1001,0～4歳,0,全国,2015000909,2015年9月,千人,5193,
1,人口,0,男女計,1,総人口,1002,5～9歳,0,全国,2010001010,2010年10月,千人,5598,
1,人口,0,男女計,1,総人口,1002,5～9歳,0,全国,2010001111,2010年11月,千人,5586,
1,人口,0,男女計,1,総人口,1002,5～9歳,0,全国,2010001212,2010年12月,千人,5573,
1,人口,0,男女計,1,総人口,1002,5～9歳,0,全国,2011000101,2011年1月,千人,5564,
1,人口,0,男女計,1,総人口,1002,5～9歳,0,全国,2011000202,2011年2月,千人,5553,
1,人口,0,男女計,1,総人口,1002,5～9歳,0,全国,2011000303,2011年3月,千人,5546,
1,人口,0,男女計,1,総人口,1002,5～9歳,0,全国,2011000404,2011年4月,千人,5533,
1,人口,0,男女計,1,総人口,1002,5～9歳,0,全国,2011000505,2011年5月,千人,5527,
1,人口,0,男女計,1,総人口,1002,5～9歳,0,全国,2011000606,2011年6月,千人,5522,
1,人口,0,男女計,1,総人口,1002,5～9歳,0,全国,2011000707,2011年7月,千人,5520,
1,人口,0,男女計,1,総人口,1002,5～9歳,0,全国,2011000808,2011年8月,千人,5514,
1,人口,0,男女計,1,総人口,1002,5～9歳,0,全国,2011000909,2011年9月,千人,5500,
1,人口,0,男女計,1,総人口,1002,5～9歳,0,全国,2011001010,2011年10月,千人,5490,
1,人口,0,男女計,1,総人口,1002,5～9歳,0,全国,2011001111,2011年11月,千人,5480,
1,人口,0,男女計,1,総人口,1002,5～9歳,0,全国,2011001212,2011年12月,千人,5474,
1,人口,0,男女計,1,総人口,1002,5～9歳,0,全国,2012000101,2012年1月,千人,5471,
1,人口,0,男女計,1,総人口,1002,5～9歳,0,全国,2012000202,2012年2月,千人,5463,
1,人口,0,男女計,1,総人口,1002,5～9歳,0,全国,2012000303,2012年3月,千人,5454,
1,人口,0,男女計,1,総人口,1002,5～9歳,0,全国,2012000404,2012年4月,千人,5452,
1,人口,0,男女計,1,総人口,1002,5～9歳,0,全国,2012000505,2012年5月,千人,5440,
1,人口,0,男女計,1,総人口,1002,5～9歳,0,全国,2012000606,2012年6月,千人,5436,
1,人口,0,男女計,1,総人口,1002,5～9歳,0,全国,2012000707,2012年7月,千人,5436,
1,人口,0,男女計,1,総人口,1002,5～9歳,0,全国,2012000808,2012年8月,千人,5430,
1,人口,0,男女計,1,総人口,1002,5～9歳,0,全国,2012000909,2012年9月,千人,5414,
1,人口,0,男女計,1,総人口,1002,5～9歳,0,全国,2012001010,2012年10月,千人,5407,
1,人口,0,男女計,1,総人口,1002,5～9歳,0,全国,2012001111,2012年11月,千人,5403,
1,人口,0,男女計,1,総人口,1002,5～9歳,0,全国,2012001212,2012年12月,千人,5402,
1,人口,0,男女計,1,総人口,1002,5～9歳,0,全国,2013000101,2013年1月,千人,5401,
1,人口,0,男女計,1,総人口,1002,5～9歳,0,全国,2013000202,2013年2月,千人,5393,
1,人口,0,男女計,1,総人口,1002,5～9歳,0,全国,2013000303,2013年3月,千人,5391,
1,人口,0,男女計,1,総人口,1002,5～9歳,0,全国,2013000404,2013年4月,千人,5391,
1,人口,0,男女計,1,総人口,1002,5～9歳,0,全国,2013000505,2013年5月,千人,5383,
1,人口,0,男女計,1,総人口,1002,5～9歳,0,全国,2013000606,2013年6月,千人,5379,
1,人口,0,男女計,1,総人口,1002,5～9歳,0,全国,2013000707,2013年7月,千人,5380,
1,人口,0,男女計,1,総人口,1002,5～9歳,0,全国,2013000808,2013年8月,千人,5377,
1,人口,0,男女計,1,総人口,1002,5～9歳,0,全国,2013000909,2013年9月,千人,5363,
1,人口,0,男女計,1,総人口,1002,5～9歳,0,全国,2013001010,2013年10月,千人,5361,
1,人口,0,男女計,1,総人口,1002,5～9歳,0,全国,2013001111,2013年11月,千人,5358,
1,人口,0,男女計,1,総人口,1002,5～9歳,0,全国,2013001212,2013年12月,千人,5355,
1,人口,0,男女計,1,総人口,1002,5～9歳,0,全国,2014000101,2014年1月,千人,5357,
1,人口,0,男女計,1,総人口,1002,5～9歳,0,全国,2014000202,2014年2月,千人,5351,
1,人口,0,男女計,1,総人口,1002,5～9歳,0,全国,2014000303,2014年3月,千人,5342,
1,人口,0,男女計,1,総人口,1002,5～9歳,0,全国,2014000404,2014年4月,千人,5340,
1,人口,0,男女計,1,総人口,1002,5～9歳,0,全国,2014000505,2014年5月,千人,5331,
1,人口,0,男女計,1,総人口,1002,5～9歳,0,全国,2014000606,2014年6月,千人,5326,
1,人口,0,男女計,1,総人口,1002,5～9歳,0,全国,2014000707,2014年7月,千人,5330,
1,人口,0,男女計,1,総人口,1002,5～9歳,0,全国,2014000808,2014年8月,千人,5327,
1,人口,0,男女計,1,総人口,1002,5～9歳,0,全国,2014000909,2014年9月,千人,5312,
1,人口,0,男女計,1,総人口,1002,5～9歳,0,全国,2014001010,2014年10月,千人,5307,
1,人口,0,男女計,1,総人口,1002,5～9歳,0,全国,2014001111,2014年11月,千人,5305,
1,人口,0,男女計,1,総人口,1002,5～9歳,0,全国,2014001212,2014年12月,千人,5300,
1,人口,0,男女計,1,総人口,1002,5～9歳,0,全国,2015000101,2015年1月,千人,5303,
1,人口,0,男女計,1,総人口,1002,5～9歳,0,全国,2015000202,2015年2月,千人,5295,
1,人口,0,男女計,1,総人口,1002,5～9歳,0,全国,2015000303,2015年3月,千人,5295,
1,人口,0,男女計,1,総人口,1002,5～9歳,0,全国,2015000404,2015年4月,千人,5299,
1,人口,0,男女計,1,総人口,1002,5～9歳,0,全国,2015000505,2015年5月,千人,5295,
1,人口,0,男女計,1,総人口,1002,5～9歳,0,全国,2015000606,2015年6月,千人,5294,
1,人口,0,男女計,1,総人口,1002,5～9歳,0,全国,2015000707,2015年7月,千人,5304,
1,人口,0,男女計,1,総人口,1002,5～9歳,0,全国,2015000808,2015年8月,千人,5305,
1,人口,0,男女計,1,総人口,1002,5～9歳,0,全国,2015000909,2015年9月,千人,5294,
1,人口,0,男女計,1,総人口,1003,10～14歳,0,全国,2010001010,2010年10月,千人,5933,
1,人口,0,男女計,1,総人口,1003,10～14歳,0,全国,2010001111,2010年11月,千人,5938,
1,人口,0,男女計,1,総人口,1003,10～14歳,0,全国,2010001212,2010年12月,千人,5941,
1,人口,0,男女計,1,総人口,1003,10～14歳,0,全国,2011000101,2011年1月,千人,5946,
1,人口,0,男女計,1,総人口,1003,10～14歳,0,全国,2011000202,2011年2月,千人,5945,
1,人口,0,男女計,1,総人口,1003,10～14歳,0,全国,2011000303,2011年3月,千人,5940,
1,人口,0,男女計,1,総人口,1003,10～14歳,0,全国,2011000404,2011年4月,千人,5934,
1,人口,0,男女計,1,総人口,1003,10～14歳,0,全国,2011000505,2011年5月,千人,5930,
1,人口,0,男女計,1,総人口,1003,10～14歳,0,全国,2011000606,2011年6月,千人,5926,
1,人口,0,男女計,1,総人口,1003,10～14歳,0,全国,2011000707,2011年7月,千人,5924,
1,人口,0,男女計,1,総人口,1003,10～14歳,0,全国,2011000808,2011年8月,千人,5920,
1,人口,0,男女計,1,総人口,1003,10～14歳,0,全国,2011000909,2011年9月,千人,5914,
1,人口,0,男女計,1,総人口,1003,10～14歳,0,全国,2011001010,2011年10月,千人,5912,
1,人口,0,男女計,1,総人口,1003,10～14歳,0,全国,2011001111,2011年11月,千人,5910,
1,人口,0,男女計,1,総人口,1003,10～14歳,0,全国,2011001212,2011年12月,千人,5907,
1,人口,0,男女計,1,総人口,1003,10～14歳,0,全国,2012000101,2012年1月,千人,5903,
1,人口,0,男女計,1,総人口,1003,10～14歳,0,全国,2012000202,2012年2月,千人,5900,
1,人口,0,男女計,1,総人口,1003,10～14歳,0,全国,2012000303,2012年3月,千人,5898,
1,人口,0,男女計,1,総人口,1003,10～14歳,0,全国,2012000404,2012年4月,千人,5899,
1,人口,0,男女計,1,総人口,1003,10～14歳,0,全国,2012000505,2012年5月,千人,5894,
1,人口,0,男女計,1,総人口,1003,10～14歳,0,全国,2012000606,2012年6月,千人,5888,
1,人口,0,男女計,1,総人口,1003,10～14歳,0,全国,2012000707,2012年7月,千人,5883,
1,人口,0,男女計,1,総人口,1003,10～14歳,0,全国,2012000808,2012年8月,千人,5880,
1,人口,0,男女計,1,総人口,1003,10～14歳,0,全国,2012000909,2012年9月,千人,5870,
1,人口,0,男女計,1,総人口,1003,10～14歳,0,全国,2012001010,2012年10月,千人,5868,
1,人口,0,男女計,1,総人口,1003,10～14歳,0,全国,2012001111,2012年11月,千人,5864,
1,人口,0,男女計,1,総人口,1003,10～14歳,0,全国,2012001212,2012年12月,千人,5859,
1,人口,0,男女計,1,総人口,1003,10～14歳,0,全国,2013000101,2013年1月,千人,5857,
1,人口,0,男女計,1,総人口,1003,10～14歳,0,全国,2013000202,2013年2月,千人,5852,
1,人口,0,男女計,1,総人口,1003,10～14歳,0,全国,2013000303,2013年3月,千人,5847,
1,人口,0,男女計,1,総人口,1003,10～14歳,0,全国,2013000404,2013年4月,千人,5843,
1,人口,0,男女計,1,総人口,1003,10～14歳,0,全国,2013000505,2013年5月,千人,5834,
1,人口,0,男女計,1,総人口,1003,10～14歳,0,全国,2013000606,2013年6月,千人,5828,
1,人口,0,男女計,1,総人口,1003,10～14歳,0,全国,2013000707,2013年7月,千人,5821,
1,人口,0,男女計,1,総人口,1003,10～14歳,0,全国,2013000808,2013年8月,千人,5815,
1,人口,0,男女計,1,総人口,1003,10～14歳,0,全国,2013000909,2013年9月,千人,5799,
1,人口,0,男女計,1,総人口,1003,10～14歳,0,全国,2013001010,2013年10月,千人,5790,
1,人口,0,男女計,1,総人口,1003,10～14歳,0,全国,2013001111,2013年11月,千人,5783,
1,人口,0,男女計,1,総人口,1003,10～14歳,0,全国,2013001212,2013年12月,千人,5777,
1,人口,0,男女計,1,総人口,1003,10～14歳,0,全国,2014000101,2014年1月,千人,5774,
1,人口,0,男女計,1,総人口,1003,10～14歳,0,全国,2014000202,2014年2月,千人,5767,
1,人口,0,男女計,1,総人口,1003,10～14歳,0,全国,2014000303,2014年3月,千人,5762,
1,人口,0,男女計,1,総人口,1003,10～14歳,0,全国,2014000404,2014年4月,千人,5761,
1,人口,0,男女計,1,総人口,1003,10～14歳,0,全国,2014000505,2014年5月,千人,5751,
1,人口,0,男女計,1,総人口,1003,10～14歳,0,全国,2014000606,2014年6月,千人,5743,
1,人口,0,男女計,1,総人口,1003,10～14歳,0,全国,2014000707,2014年7月,千人,5739,
1,人口,0,男女計,1,総人口,1003,10～14歳,0,全国,2014000808,2014年8月,千人,5734,
1,人口,0,男女計,1,総人口,1003,10～14歳,0,全国,2014000909,2014年9月,千人,5717,
1,人口,0,男女計,1,総人口,1003,10～14歳,0,全国,2014001010,2014年10月,千人,5713,
1,人口,0,男女計,1,総人口,1003,10～14歳,0,全国,2014001111,2014年11月,千人,5707,
1,人口,0,男女計,1,総人口,1003,10～14歳,0,全国,2014001212,2014年12月,千人,5703,
1,人口,0,男女計,1,総人口,1003,10～14歳,0,全国,2015000101,2015年1月,千人,5700,
1,人口,0,男女計,1,総人口,1003,10～14歳,0,全国,2015000202,2015年2月,千人,5690,
1,人口,0,男女計,1,総人口,1003,10～14歳,0,全国,2015000303,2015年3月,千人,5676,
1,人口,0,男女計,1,総人口,1003,10～14歳,0,全国,2015000404,2015年4月,千人,5669,
1,人口,0,男女計,1,総人口,1003,10～14歳,0,全国,2015000505,2015年5月,千人,5656,
1,人口,0,男女計,1,総人口,1003,10～14歳,0,全国,2015000606,2015年6月,千人,5643,
1,人口,0,男女計,1,総人口,1003,10～14歳,0,全国,2015000707,2015年7月,千人,5639,
1,人口,0,男女計,1,総人口,1003,10～14歳,0,全国,2015000808,2015年8月,千人,5627,
1,人口,0,男女計,1,総人口,1003,10～14歳,0,全国,2015000909,2015年9月,千人,5609,
1,人口,0,男女計,1,総人口,1004,15～19歳,0,全国,2010001010,2010年10月,千人,6093,
1,人口,0,男女計,1,総人口,1004,15～19歳,0,全国,2010001111,2010年11月,千人,6089,
1,人口,0,男女計,1,総人口,1004,15～19歳,0,全国,2010001212,2010年12月,千人,6085,
1,人口,0,男女計,1,総人口,1004,15～19歳,0,全国,2011000101,2011年1月,千人,6086,
1,人口,0,男女計,1,総人口,1004,15～19歳,0,全国,2011000202,2011年2月,千人,6082,
1,人口,0,男女計,1,総人口,1004,15～19歳,0,全国,2011000303,2011年3月,千人,6080,
1,人口,0,男女計,1,総人口,1004,15～19歳,0,全国,2011000404,2011年4月,千人,6069,
1,人口,0,男女計,1,総人口,1004,15～19歳,0,全国,2011000505,2011年5月,千人,6077,
1,人口,0,男女計,1,総人口,1004,15～19歳,0,全国,2011000606,2011年6月,千人,6078,
1,人口,0,男女計,1,総人口,1004,15～19歳,0,全国,2011000707,2011年7月,千人,6081,
1,人口,0,男女計,1,総人口,1004,15～19歳,0,全国,2011000808,2011年8月,千人,6082,
1,人口,0,男女計,1,総人口,1004,15～19歳,0,全国,2011000909,2011年9月,千人,6075,
1,人口,0,男女計,1,総人口,1004,15～19歳,0,全国,2011001010,2011年10月,千人,6075,
1,人口,0,男女計,1,総人口,1004,15～19歳,0,全国,2011001111,2011年11月,千人,6075,
1,人口,0,男女計,1,総人口,1004,15～19歳,0,全国,2011001212,2011年12月,千人,6073,
1,人口,0,男女計,1,総人口,1004,15～19歳,0,全国,2012000101,2012年1月,千人,6070,
1,人口,0,男女計,1,総人口,1004,15～19歳,0,全国,2012000202,2012年2月,千人,6067,
1,人口,0,男女計,1,総人口,1004,15～19歳,0,全国,2012000303,2012年3月,千人,6060,
1,人口,0,男女計,1,総人口,1004,15～19歳,0,全国,2012000404,2012年4月,千人,6060,
1,人口,0,男女計,1,総人口,1004,15～19歳,0,全国,2012000505,2012年5月,千人,6060,
1,人口,0,男女計,1,総人口,1004,15～19歳,0,全国,2012000606,2012年6月,千人,6061,
1,人口,0,男女計,1,総人口,1004,15～19歳,0,全国,2012000707,2012年7月,千人,6064,
1,人口,0,男女計,1,総人口,1004,15～19歳,0,全国,2012000808,2012年8月,千人,6062,
1,人口,0,男女計,1,総人口,1004,15～19歳,0,全国,2012000909,2012年9月,千人,6054,
1,人口,0,男女計,1,総人口,1004,15～19歳,0,全国,2012001010,2012年10月,千人,6050,
1,人口,0,男女計,1,総人口,1004,15～19歳,0,全国,2012001111,2012年11月,千人,6048,
1,人口,0,男女計,1,総人口,1004,15～19歳,0,全国,2012001212,2012年12月,千人,6047,
1,人口,0,男女計,1,総人口,1004,15～19歳,0,全国,2013000101,2013年1月,千人,6050,
1,人口,0,男女計,1,総人口,1004,15～19歳,0,全国,2013000202,2013年2月,千人,6046,
1,人口,0,男女計,1,総人口,1004,15～19歳,0,全国,2013000303,2013年3月,千人,6042,
1,人口,0,男女計,1,総人口,1004,15～19歳,0,全国,2013000404,2013年4月,千人,6043,
1,人口,0,男女計,1,総人口,1004,15～19歳,0,全国,2013000505,2013年5月,千人,6046,
1,人口,0,男女計,1,総人口,1004,15～19歳,0,全国,2013000606,2013年6月,千人,6045,
1,人口,0,男女計,1,総人口,1004,15～19歳,0,全国,2013000707,2013年7月,千人,6049,
1,人口,0,男女計,1,総人口,1004,15～19歳,0,全国,2013000808,2013年8月,千人,6051,
1,人口,0,男女計,1,総人口,1004,15～19歳,0,全国,2013000909,2013年9月,千人,6044,
1,人口,0,男女計,1,総人口,1004,15～19歳,0,全国,2013001010,2013年10月,千人,6047,
1,人口,0,男女計,1,総人口,1004,15～19歳,0,全国,2013001111,2013年11月,千人,6053,
1,人口,0,男女計,1,総人口,1004,15～19歳,0,全国,2013001212,2013年12月,千人,6052,
1,人口,0,男女計,1,総人口,1004,15～19歳,0,全国,2014000101,2014年1月,千人,6056,
1,人口,0,男女計,1,総人口,1004,15～19歳,0,全国,2014000202,2014年2月,千人,6050,
1,人口,0,男女計,1,総人口,1004,15～19歳,0,全国,2014000303,2014年3月,千人,6043,
1,人口,0,男女計,1,総人口,1004,15～19歳,0,全国,2014000404,2014年4月,千人,6041,
1,人口,0,男女計,1,総人口,1004,15～19歳,0,全国,2014000505,2014年5月,千人,6043,
1,人口,0,男女計,1,総人口,1004,15～19歳,0,全国,2014000606,2014年6月,千人,6035,
1,人口,0,男女計,1,総人口,1004,15～19歳,0,全国,2014000707,2014年7月,千人,6033,
